Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-12-06,20:15,Premier League,Matchweek 15,Wed,Away,L,1,2,Manchester Utd,1.5,4.1,55.0,73607.0,Levi Colwill,4-2-3-1,Chris Kavanagh,Match Report,
2023-12-10,14:00,Premier League,Matchweek 16,Sun,Away,L,0,2,Everton,0.9,1.2,71.0,39280.0,Reece James,4-2-3-1,Michael Oliver,Match Report,
2023-12-16,15:00,Premier League,Matchweek 17,Sat,Home,W,2,0,Sheffield Utd,3.1,0.4,78.0,39599.0,Conor Gallagher,4-2-3-1,Andy Madley,Match Report,
2023-12-19,20:00,EFL Cup,Quarter-finals,Tue,Home,D,1 (4),1 (2),Newcastle Utd,,,78.0,38058.0,Conor Gallagher,4-2-3-1,Jarred Gillett,Match Report,Chelsea won on penalty kicks following extra time
2023-12-24,13:00,Premier League,Matchweek 18,Sun,Away,L,1,2,Wolves,2.0,1.3,68.0,31641.0,Conor Gallagher,4-2-3-1,David Coote,Match Report,
2023-12-27,19:30,Premier League,Matchweek 19,Wed,Home,W,2,1,Crystal Palace,2.6,1.1,63.0,39618.0,Conor Gallagher,4-2-3-1,Michael Salisbury,Match Report,
2023-12-30,12:30,Premier League,Matchweek 20,Sat,Away,W,3,2,Luton Town,1.5,2.3,48.0,11041.0,Conor Gallagher,4-2-3-1,Paul Tierney,Match Report,
2024-01-06,17:30,FA Cup,Third round proper,Sat,Home,W,4,0,Preston,,,70.0,39705.0,Levi Colwill,4-2-3-1,Thomas Bramall,Match Report,
2024-01-09,20:00,EFL Cup,Semi-finals,Tue,Away,L,0,1,Middlesbrough,,,72.0,32097.0,Conor Gallagher,4-2-3-1,Samuel Barrott,Match Report,Leg 1 of 2
2024-01-13,12:30,Premier League,Matchweek 21,Sat,Home,W,1,0,Fulham,2.2,0.8,55.0,39643.0,Conor Gallagher,4-2-3-1,Anthony Taylor,Match Report,
2024-01-23,20:00,EFL Cup,Semi-finals,Tue,Home,W,6,1,Middlesbrough,,,62.0,37754.0,Ben Chilwell,4-2-3-1,John Brooks,Match Report,Leg 2 of 2; Chelsea won
2024-01-26,19:45,FA Cup,Fourth round proper,Fri,Home,D,0,0,Aston Villa,,,57.0,39325.0,Conor Gallagher,4-2-3-1,Robert Jones,Match Report,
2024-01-31,20:15,Premier League,Matchweek 22,Wed,Away,L,1,4,Liverpool,0.6,2.9,50.0,57524.0,Ben Chilwell,4-2-3-1,Paul Tierney,Match Report,
2024-02-04,14:00,Premier League,Matchweek 23,Sun,Home,L,2,4,Wolves,1.7,2.0,64.0,39628.0,Ben Chilwell,4-2-3-1,Tim Robinson,Match Report,
2024-02-07,20:00,FA Cup,Fourth round proper,Wed,Away,W,3,1,Aston Villa,,,51.0,40013.0,Ben Chilwell,4-2-3-1,Thomas Bramall,Match Report,
2024-02-12,20:00,Premier League,Matchweek 24,Mon,Away,W,3,1,Crystal Palace,1.4,0.6,77.0,25110.0,Ben Chilwell,4-2-3-1,Michael Oliver,Match Report,
2024-02-17,17:30,Premier League,Matchweek 25,Sat,Away,D,1,1,Manchester City,1.4,2.6,30.0,52178.0,Ben Chilwell,4-2-3-1,Andy Madley,Match Report,
2024-02-23,20:00,Premier League,Matchweek 26,Fri,Home,,,,Tottenham,,,,,,,,,Match Postponed
2024-02-25,15:00,EFL Cup,Final,Sun,Home,,,,Liverpool,,,,,,,,Head-to-Head,
2024-02-28,19:30,FA Cup,Fifth round proper,Wed,Home,,,,Leeds United,,,,,,,,Head-to-Head,
2024-03-02,15:00,Premier League,Matchweek 27,Sat,Away,,,,Brentford,,,,,,,,Head-to-Head,
2024-03-11,20:00,Premier League,Matchweek 28,Mon,Home,,,,Newcastle Utd,,,,,,,,Head-to-Head,
2024-03-16,12:30,Premier League,Matchweek 29,Sat,Away,,,,Arsenal,,,,,,,,Head-to-Head,
2024-03-30,15:00,Premier League,Matchweek 30,Sat,Home,,,,Burnley,,,,,,,,Head-to-Head,
2024-04-03,19:45,Premier League,Matchweek 31,Wed,Home,,,,Manchester Utd,,,,,,,,Head-to-Head,
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Away,,,,Sheffield Utd,,,,,,,,Head-to-Head,
2024-04-13,,Premier League,Matchweek 33,Sat,Home,,,,Everton,,,,,,,,Head-to-Head,
2024-04-20,,Premier League,Matchweek 34,Sat,Away,,,,Brighton,,,,,,,,Head-to-Head,
2024-04-27,,Premier League,Matchweek 35,Sat,Away,,,,Aston Villa,,,,,,,,Head-to-Head,
2024-05-04,,Premier League,Matchweek 36,Sat,Home,,,,West Ham,,,,,,,,Head-to-Head,
2024-05-11,,Premier League,Matchweek 37,Sat,Away,,,,Nott'ham Forest,,,,,,,,Head-to-Head,
2024-05-19,,Premier League,Matchweek 38,Sun,Home,,,,Bournemouth,,,,,,,,Head-to-Head,
